LoanID,CustomerID,LoanType,Amount,InterestRate,TermMonths,DisbursementDate
LOAN002306,CUST000624,Vehicle,284593.88,9.15,120,2022-04-14
LOAN002307,CUST001903,Home,1605884.32,18.56,180,09/11/2022
LOAN002308,CUST002547,Personal,75700.99,13.96,12,2025-08-16
LOAN002309,CUST001818,Vehicle,427740.14,14.54,24,10/04/2025
LOAN002310,CUST001751,Vehicle,593837.87,13.32,24,2022-02-11
LOAN002311,CUST002012,Personal,143878.35,8.2,36,2022-05-25
LOAN002312,CUST000668,Home,1179092.21,19.69,240,2023-08-06
LOAN002313,CUST002318,Vehicle,513853.56,21.52,48,28/03/2023
LOAN002314,CUST002077,Home,482969.83,23.41,180,21/01/2026
LOAN002315,CUST000602,Vehicle,166100.81,20.42,240,2025-06-24
LOAN002316,CUST002964,Personal,65814.39,17.54,60,2022-08-07
LOAN002317,CUST000405,Home,1058766.37,13.78,360,16/01/2022
LOAN002318,CUST001827,Vehicle,116752.05,17.49,120,2024-09-21
LOAN002319,CUST001350,Personal,119981.93,23.1,48,2021-12-06
LOAN002320,CUST001478,Vehicle,526872.6,18.47,48,2025-12-27
LOAN002321,CUST002043,Personal,121381.06,16.69,24,26/12/2023
LOAN002322,CUST002138,Vehicle,541658.56,19.16,240,08/10/2022
LOAN002323,CUST000932,Personal,116425.23,16.42,36,2022-11-05
LOAN002324,CUST001356,Vehicle,399314.57,23.17,12,07/01/2023
LOAN002325,CUST002596,Home,653929.62,17.51,360,2023-10-03
LOAN002326,CUST001577,Vehicle,229231.93,20.98,240,2025-06-09
LOAN002327,CUST000364,Home,1449751.15,8.83,180,03/01/2025
LOAN002328,CUST000549,Personal,101908.39,22.45,48,2024-05-12
LOAN002329,CUST002667,Home,1324406.2,12.72,240,28/06/2024
LOAN002330,CUST002780,Personal,91088.7,17.5,36,24/04/2025
LOAN002331,CUST002354,Personal,96784.27,23.99,12,2022-04-17
LOAN002332,CUST000937,Home,1430216.6,19.08,360,26/12/2022
LOAN002333,CUST000450,Vehicle,110571.89,23.09,120,2022-08-27
LOAN002334,CUST000368,Home,1843398.14,18.86,180,23/05/2023
LOAN002335,CUST001122,Home,332200.23,12.33,120,08/05/2023
LOAN002336,CUST002983,Home,1850101.84,15.49,360,31/12/2022
LOAN002337,CUST000961,Personal,145451.31,12.23,36,2026-03-19
LOAN002338,CUST001858,Personal,5146.28,14.09,36,06/05/2022
LOAN002339,CUST001486,Home,1735067.37,20.48,360,2024-09-07
LOAN002340,CUST000343,Vehicle,329440.99,20.8,36,27/11/2023
LOAN002341,CUST002976,Personal,67816.99,10.14,240,2023-09-24
LOAN002342,CUST002879,Personal,93733.87,10.73,240,06/01/2023
LOAN002343,CUST001537,Vehicle,297444.62,24.04,12,23/03/2025
LOAN002344,CUST000052,Personal,128215.83,13.1,240,26/12/2024
LOAN002345,CUST000288,Personal,83759.99,18.55,60,15/04/2022
LOAN002346,CUST001548,Personal,88923.29,9.44,120,2023-01-02
LOAN002347,CUST001628,Home,1731788.5,18.01,120,2023-06-16
LOAN002348,CUST001103,Home,1081387.88,9.56,120,12/09/2024
LOAN002349,CUST002494,Vehicle,434146.47,14.99,48,2021-09-14
LOAN002350,CUST002326,Personal,91191.23,23.68,12,10/08/2022
LOAN002351,CUST000284,Vehicle,400261.58,22.52,240,2023-01-21
LOAN002352,CUST002008,Vehicle,89567.42,16.91,120,09/06/2024
LOAN002353,CUST000628,Vehicle,360362.45,11.95,60,2022-11-04
LOAN002354,CUST002204,Home,985555.4,19.45,360,2025-02-10
LOAN002355,CUST000051,Home,1865014.44,22.69,180,2025-03-26
LOAN002356,CUST001364,Vehicle,248715.7,17.77,48,20/06/2026
LOAN002357,CUST000886,Personal,21770.8,14.19,240,2023-07-25
LOAN002358,CUST002998,Vehicle,250315.46,16.58,48,2024-08-10
LOAN002359,CUST001662,Home,570947.08,12.87,240,2022-05-28
LOAN002360,CUST002327,Vehicle,491905.9,12.35,12,2023-04-05
LOAN002361,CUST001673,Vehicle,135033.06,18.61,60,02/05/2022
LOAN002362,CUST002504,Vehicle,538633.06,8.59,240,2025-10-05
LOAN002363,CUST000096,Vehicle,278227.77,7.96,60,10/02/2023
LOAN002364,CUST001073,Vehicle,238743.45,8.54,60,29/05/2023
LOAN002365,CUST000913,Vehicle,131085.4,18.22,240,2025-10-28
LOAN002366,CUST002549,Home,1807276.51,24.51,120,2023-12-14
LOAN002367,CUST002778,Home,1209338.52,8.37,360,25/05/2022
LOAN002368,CUST000331,Vehicle,231581.49,14.96,240,24/02/2024
LOAN002369,CUST000624,Vehicle,474804.85,22.03,120,06/06/2022
LOAN002370,CUST002282,Personal,145700.64,24.36,12,24/12/2025
LOAN002371,CUST002779,Vehicle,368273.04,7.7,36,20/08/2021
LOAN002372,CUST000724,Home,1301994.73,12.46,360,2026-03-23
LOAN002373,CUST002130,Personal,38418.54,22.55,120,2023-04-02
LOAN002374,CUST002811,Home,1249256.19,12.9,180,01/02/2023
LOAN002375,CUST002499,Vehicle,415539.34,12.21,12,02/09/2022
LOAN002376,CUST002346,Vehicle,268706.33,8.16,60,2022-12-08
LOAN002377,CUST002551,Personal,129827.48,22.03,36,2025-05-24
LOAN002378,CUST002178,Home,1126755.88,13.2,120,13/06/2025
LOAN002379,CUST001477,Vehicle,202089.81,20.4,120,06/10/2024
LOAN002380,CUST000988,Personal,105648.09,16.59,12,2023-04-27
LOAN002381,CUST002466,Personal,22503.67,12.31,48,2023-10-29
LOAN002382,CUST002236,Vehicle,133382.41,20.77,60,21/01/2026
LOAN002383,CUST001928,Home,722311.39,13.79,180,2026-01-09
LOAN002384,CUST001310,Vehicle,246200.55,10.1,24,2025-09-12
LOAN002385,CUST000838,Personal,45420.21,17.4,120,22/09/2025
LOAN002386,CUST000027,Vehicle,307331.02,16.04,60,2025-06-02
LOAN002387,CUST001336,Home,1014538.75,20.04,240,2024-02-22
LOAN002388,CUST001950,Home,590174.78,22.43,120,2022-09-09
LOAN002389,CUST000737,Vehicle,260595.46,17.53,48,24/07/2022
LOAN002390,CUST001480,Personal,116092.12,22.62,120,31/10/2024
LOAN002391,CUST002206,Vehicle,111453.46,9.81,36,2023-07-12
LOAN002392,CUST001675,Home,644863.24,24.79,120,19/01/2022
LOAN002393,CUST001841,Personal,14209.85,20.5,120,2023-03-10
LOAN002394,CUST001953,Home,1710033.15,23.59,360,23/11/2021
LOAN002395,CUST001998,Vehicle,299143.41,9.06,120,15/04/2024
LOAN002396,CUST002828,Vehicle,353007.13,24.4,240,12/03/2024
LOAN002397,CUST000309,Personal,78352.23,21.39,120,2025-03-19
LOAN002398,CUST001599,Vehicle,422661.42,21.44,60,10/11/2025
LOAN002399,CUST001594,Home,918404.27,12.2,360,04/05/2026
LOAN002400,CUST000693,Home,1364648.02,10.17,180,2021-11-03
LOAN002401,CUST002409,Home,1712906.27,17.34,180,09/05/2024
LOAN002402,CUST001541,Personal,35406.37,8.27,120,14/10/2022
LOAN002403,CUST001393,Vehicle,394710.59,8.79,36,29/10/2022
LOAN002404,CUST000578,Vehicle,454629.74,8.73,60,2025-03-15
LOAN002405,CUST000760,Vehicle,87649.02,15.93,120,16/12/2024
LOAN002406,CUST001727,Vehicle,470104.06,18.83,24,2024-10-07
LOAN002407,CUST000722,Home,866193.36,13.0,360,2022-10-09
LOAN002408,CUST001308,Vehicle,118125.46,10.43,24,2024-12-16
LOAN002409,CUST002126,Vehicle,347498.37,23.79,240,2023-10-23
LOAN002410,CUST001157,Vehicle,81885.28,17.87,12,2021-10-06
LOAN002411,CUST002095,Personal,107078.61,8.01,48,24/07/2024
LOAN002412,CUST000858,Vehicle,486667.49,21.46,36,12/04/2024
LOAN002413,CUST002925,Personal,118037.86,19.87,240,06/01/2022
LOAN002414,CUST002930,Home,1250416.6,17.72,120,2022-07-02
LOAN002415,CUST002422,Home,1816242.54,24.61,120,26/08/2025
LOAN002416,CUST000724,Home,938860.57,9.54,240,2021-11-17
LOAN002417,CUST001936,Vehicle,501582.23,12.36,240,2026-01-03
LOAN002418,CUST000504,Vehicle,543173.54,10.28,12,20/02/2024
LOAN002419,CUST000235,Home,1049300.75,9.78,180,2021-11-12
LOAN002420,CUST000070,Personal,24275.01,12.87,240,2022-09-07
LOAN002421,CUST000326,Personal,76619.85,16.78,12,2024-06-12
LOAN002422,CUST001410,Personal,65103.23,9.77,48,04/06/2024
LOAN002423,CUST000040,Personal,132138.48,17.5,12,2023-11-07
LOAN002424,CUST001883,Personal,140456.98,17.97,12,2024-03-16
LOAN002425,CUST000799,Home,974827.52,16.95,180,2025-05-30
LOAN002426,CUST002318,Personal,36222.72,18.86,12,2023-02-18
LOAN002427,CUST001590,Vehicle,556257.08,18.22,36,2024-09-07
LOAN002428,CUST000586,Vehicle,566549.02,23.06,48,2022-07-13
LOAN002429,CUST002341,Personal,96751.45,24.13,120,2022-02-20
LOAN002430,CUST000937,Home,1823278.77,11.69,240,2021-12-22
LOAN002431,CUST000541,Home,1923020.96,13.16,360,2022-07-15
LOAN002432,CUST001988,Personal,50284.83,11.75,12,26/03/2024
LOAN002433,CUST000907,Vehicle,255721.75,18.94,24,2022-08-16
LOAN002434,CUST000614,Vehicle,529773.73,12.61,60,2023-12-18
LOAN002435,CUST001700,Home,1384133.01,13.37,360,2024-05-14
LOAN002436,CUST001483,Vehicle,197149.65,15.86,60,2024-06-05
LOAN002437,CUST002878,Personal,92726.72,7.7,12,20/10/2025
LOAN002438,CUST000379,Personal,61818.0,19.91,12,11/02/2022
LOAN002439,CUST000073,Vehicle,283490.89,11.42,12,05/12/2025
LOAN002440,CUST002936,Vehicle,517911.09,19.25,60,22/05/2025
LOAN002441,CUST002057,Home,788876.35,9.34,120,2022-07-11
LOAN002442,CUST000431,Personal,35973.29,17.94,36,2025-07-12
LOAN002443,CUST001430,Home,1733226.3,8.06,360,03/08/2024
LOAN002444,CUST001891,Personal,138275.35,15.73,48,23/10/2023
LOAN002445,CUST002712,Personal,45681.74,10.03,24,26/07/2021
LOAN002446,CUST002607,Personal,111338.44,17.21,60,11/04/2025
LOAN002447,CUST001992,Personal,6472.91,8.9,60,2024-07-10
LOAN002448,CUST001543,Personal,60600.77,20.59,48,2023-12-28
LOAN002449,CUST000472,Home,542515.55,19.44,360,08/06/2022
LOAN002450,CUST001455,Home,409525.07,7.77,240,2024-01-23
LOAN002451,CUST002945,Personal,26046.36,17.64,48,05/02/2024
LOAN002452,CUST000554,Home,835729.89,21.62,240,2026-03-31
LOAN002453,CUST002500,Vehicle,128274.73,7.93,240,2023-01-15
LOAN002454,CUST002724,Home,1396461.58,12.67,360,2025-10-31
LOAN002455,CUST002016,Personal,126225.66,8.53,12,16/10/2022
LOAN002456,CUST002707,Personal,29274.24,18.96,24,2022-12-02
LOAN002457,CUST002237,Home,1065181.49,7.99,180,29/04/2024
LOAN002458,CUST000395,Home,1136036.97,14.26,120,31/01/2023
LOAN002459,CUST002268,Vehicle,219444.26,9.48,24,2023-09-24
LOAN002460,CUST002534,Vehicle,397709.87,18.47,48,2026-05-17
LOAN002461,CUST000671,Personal,115321.86,21.44,60,21/03/2026
LOAN002462,CUST000250,Vehicle,575156.08,21.1,24,19/12/2023
LOAN002463,CUST001541,Home,1525449.49,12.02,360,19/02/2023
LOAN002464,CUST000238,Home,1828233.75,20.46,240,2026-05-11
LOAN002465,CUST002350,Vehicle,238965.43,17.6,240,2023-11-18
LOAN002466,CUST002108,Home,326543.23,15.02,180,2022-05-15
LOAN002467,CUST001028,Personal,80540.22,11.65,12,2021-11-20
LOAN002468,CUST001382,Home,539623.93,21.99,360,2023-09-10
LOAN002469,CUST002168,Vehicle,516391.08,8.11,240,24/01/2023
LOAN002470,CUST001388,Personal,81862.09,10.89,12,12/02/2026
LOAN002471,CUST000218,Home,325448.78,11.45,180,30/09/2023
LOAN002472,CUST001646,Personal,20167.5,17.81,240,2024-09-14
LOAN002473,CUST002006,Vehicle,89036.49,22.83,12,19/03/2024
LOAN002474,CUST001256,Personal,92272.13,13.56,240,19/06/2022
LOAN002475,CUST001268,Personal,128200.99,11.8,12,25/05/2025
LOAN002476,CUST002834,Home,1238917.67,23.61,120,26/04/2025
LOAN002477,CUST002456,Vehicle,300797.53,23.42,36,2022-08-13
LOAN002478,CUST001950,Vehicle,197821.93,11.3,120,13/01/2024
LOAN002479,CUST002523,Personal,75908.97,8.87,120,2023-02-21
LOAN002480,CUST001088,Home,1600142.13,8.59,120,2024-03-05
LOAN002481,CUST000616,Home,1817731.21,24.02,180,26/01/2022
LOAN002482,CUST000137,Home,1230426.42,23.73,360,2023-01-16
LOAN002483,CUST000763,Vehicle,163274.07,22.56,36,25/07/2024
LOAN002484,CUST001022,Vehicle,424023.76,16.79,48,2024-05-17
LOAN002485,CUST000308,Personal,145648.3,10.78,36,29/04/2022
LOAN002486,CUST000510,Vehicle,371999.63,8.64,48,03/05/2022
LOAN002487,CUST001046,Home,1824581.82,15.53,180,03/05/2025
LOAN002488,CUST001430,Personal,111282.94,21.31,36,07/06/2025
LOAN002489,CUST001624,Home,1893314.59,16.41,120,04/10/2025
LOAN002490,CUST000078,Vehicle,326177.73,7.74,120,26/07/2024
LOAN002491,CUST001499,Personal,84578.73,15.75,120,2022-05-04
LOAN002492,CUST002777,Home,1037067.64,21.28,120,10/04/2026
LOAN002493,CUST000532,Personal,78697.03,12.39,120,24/05/2026
LOAN002494,CUST001915,Vehicle,168645.94,11.07,12,12/10/2024
LOAN002495,CUST001778,Personal,139488.26,22.02,240,2025-06-12
LOAN002496,CUST001850,Home,1472230.63,23.35,180,2025-05-27
LOAN002497,CUST001391,Vehicle,597727.41,7.62,36,2022-11-22
LOAN002498,CUST001136,Personal,117553.52,17.38,24,2026-02-26
LOAN002499,CUST000810,Home,1001112.54,17.26,360,21/11/2023
LOAN002500,CUST001946,Vehicle,201610.33,18.79,120,2025-10-11
LOAN002501,CUST000308,Vehicle,370366.07,13.83,60,2023-01-22
LOAN002502,CUST000140,Vehicle,342003.61,23.73,24,2022-04-12
LOAN002503,CUST001001,Personal,62641.16,16.26,24,2023-03-17
LOAN002504,CUST002093,Vehicle,289905.51,16.08,24,2023-04-23
LOAN002505,CUST000016,Home,1852701.06,13.39,120,2025-03-26
LOAN002506,CUST002176,Personal,90210.72,16.39,24,2023-10-12
LOAN002507,CUST002598,Home,676369.37,17.37,240,2023-08-29
LOAN002508,CUST001836,Vehicle,492248.16,18.74,240,2023-07-03
LOAN002509,CUST001728,Home,892232.36,17.77,180,2023-08-14
LOAN002510,CUST002591,Personal,142231.19,12.73,24,25/04/2025
LOAN002511,CUST000653,Personal,129672.86,11.52,120,2023-07-22
LOAN002512,CUST001145,Vehicle,113549.29,14.21,60,2026-05-01
LOAN002513,CUST000004,Personal,45157.82,11.94,60,22/04/2023
LOAN002514,CUST000826,Personal,148823.59,20.68,60,2025-07-12
LOAN002515,CUST000877,Home,822870.04,21.7,180,13/05/2026
LOAN002516,CUST001852,Vehicle,497551.85,15.49,24,04/05/2025
LOAN002517,CUST002813,Personal,107007.11,13.27,120,2021-08-30
LOAN002518,CUST001748,Vehicle,527102.43,13.76,12,11/01/2025
LOAN002519,CUST001701,Home,1001903.99,14.54,180,2022-08-04
LOAN002520,CUST000351,Vehicle,513051.84,23.27,48,02/02/2025
LOAN002521,CUST002149,Home,1119148.82,13.8,360,2023-01-06
LOAN002522,CUST000302,Vehicle,342652.77,16.82,48,2023-05-28
LOAN002523,CUST000779,Home,1220255.47,20.7,180,24/02/2023
LOAN002524,CUST001440,Personal,45896.93,21.99,24,16/06/2025
LOAN002525,CUST002531,Home,564189.76,13.29,180,2023-03-03
LOAN002526,CUST002953,Home,1529583.49,14.65,360,2024-04-27
LOAN002527,CUST002975,Vehicle,491992.15,24.15,240,19/07/2022
LOAN002528,CUST002249,Personal,76172.78,23.82,60,16/08/2022
LOAN002529,CUST002518,Home,504209.8,21.86,120,15/01/2024
LOAN002530,CUST002559,Personal,130660.76,21.26,24,2025-10-11
LOAN002531,CUST001504,Personal,23546.24,17.73,48,2022-02-02
LOAN002532,CUST001837,Home,412130.66,13.84,240,05/10/2022
LOAN002533,CUST000045,Home,942645.29,19.43,120,02/03/2023
LOAN002534,CUST001382,Vehicle,257258.26,24.74,12,04/12/2023
LOAN002535,CUST000475,Personal,80888.78,8.38,36,11/02/2025
LOAN002536,CUST000477,Personal,117927.64,14.6,240,2023-11-17
LOAN002537,CUST000086,Vehicle,309062.73,21.5,48,2026-05-06
LOAN002538,CUST002091,Home,936692.94,8.97,120,2021-10-16
LOAN002539,CUST002539,Personal,115076.35,24.47,240,22/10/2024
LOAN002540,CUST001575,Home,1646547.18,17.18,120,12/12/2024
LOAN002541,CUST002239,Personal,65598.55,10.24,60,14/01/2026
LOAN002542,CUST002974,Vehicle,385960.5,8.37,48,2023-12-18
LOAN002543,CUST000443,Vehicle,369106.62,12.53,36,2022-12-11
LOAN002544,CUST001066,Personal,65760.23,13.31,48,2024-07-20
LOAN002545,CUST001844,Vehicle,537514.29,18.16,240,2023-05-30
LOAN002546,CUST002461,Personal,99968.43,18.75,12,24/01/2022
LOAN002547,CUST000809,Home,1897156.71,12.28,120,17/09/2024
LOAN002548,CUST001948,Home,1331319.93,10.73,120,04/12/2022
LOAN002549,CUST001023,Home,1749419.24,8.5,180,2023-05-20
LOAN002550,CUST002859,Home,1767981.24,8.78,360,09/02/2026
LOAN002551,CUST001990,Personal,144912.46,15.42,48,10/02/2022
LOAN002552,CUST000527,Home,1667722.2,20.02,180,2022-03-24
LOAN002553,CUST002414,Home,951151.79,14.84,120,03/04/2025
LOAN002554,CUST000124,Home,1290455.74,22.07,180,01/03/2023
LOAN002555,CUST001222,Home,340650.8,11.04,240,2025-05-19
LOAN002556,CUST000965,Home,1059682.17,19.25,120,08/08/2023
LOAN002557,CUST002468,Home,1228032.15,22.67,360,24/04/2022
LOAN002558,CUST000501,Vehicle,120934.35,16.88,36,2022-04-22
LOAN002559,CUST002499,Home,1568005.03,8.42,240,14/01/2023
LOAN002560,CUST000565,Home,774023.62,13.8,360,20/07/2022
LOAN002561,CUST002465,Home,1116718.76,13.31,120,31/12/2021
LOAN002562,CUST001301,Vehicle,550511.98,24.55,48,2022-10-09
LOAN002563,CUST001839,Vehicle,494880.39,17.0,24,2024-05-20
LOAN002564,CUST000472,Personal,50551.19,19.26,120,2025-04-26
LOAN002565,CUST000002,Vehicle,337299.98,23.0,48,06/11/2022
LOAN002566,CUST002461,Home,625362.18,18.43,180,06/03/2024
LOAN002567,CUST002833,Home,1068145.21,20.93,360,31/12/2022
LOAN002568,CUST002125,Personal,18338.62,14.52,12,03/09/2021
LOAN002569,CUST000287,Home,1549196.28,14.53,360,2025-05-13
LOAN002570,CUST000991,Personal,116012.55,7.68,12,2021-11-25
LOAN002571,CUST002519,Personal,112912.27,16.47,240,07/06/2025
LOAN002572,CUST001134,Personal,93456.05,17.37,240,24/01/2025
LOAN002573,CUST001018,Personal,117771.15,21.72,240,10/02/2023
LOAN002574,CUST000199,Home,485193.25,23.25,180,2025-10-06
LOAN002575,CUST002080,Personal,106591.49,10.35,36,2026-01-07
LOAN002576,CUST001009,Personal,119529.2,22.44,36,05/10/2023
LOAN002577,CUST001716,Personal,46881.13,17.92,60,2025-12-01
LOAN002578,CUST001295,Personal,92160.88,9.81,240,21/06/2022
LOAN002579,CUST002611,Personal,142691.29,15.44,36,14/11/2023
LOAN002580,CUST000382,Vehicle,348980.19,18.84,240,2023-11-01
LOAN002581,CUST000990,Home,1859212.76,11.44,180,16/03/2023
LOAN002582,CUST000384,Home,1346438.49,17.09,120,24/11/2024
LOAN002583,CUST002357,Home,1937364.9,22.14,180,11/01/2025
LOAN002584,CUST002190,Personal,111046.86,12.84,12,27/10/2022
LOAN002585,CUST000869,Personal,101913.07,11.95,24,30/03/2025
LOAN002586,CUST000523,Home,1825735.07,21.74,120,2021-09-05
LOAN002587,CUST001864,Personal,115322.34,19.25,48,25/02/2022
LOAN002588,CUST002890,Home,388059.44,24.65,180,2023-08-03
LOAN002589,CUST002624,Home,1706502.98,12.06,240,2023-07-08
LOAN002590,CUST002649,Home,1938801.37,7.54,360,2023-12-16
LOAN002591,CUST001863,Personal,118414.78,21.33,120,2021-10-20
LOAN002592,CUST001120,Personal,112150.97,18.26,120,01/03/2024
LOAN002593,CUST002744,Personal,59274.08,12.03,24,21/01/2026
LOAN002594,CUST000320,Vehicle,297187.32,9.78,36,01/02/2024
LOAN002595,CUST002557,Vehicle,303993.69,23.97,12,24/08/2021
LOAN002596,CUST000005,Vehicle,160877.89,11.54,24,19/09/2023
LOAN002597,CUST001026,Vehicle,582278.68,12.22,60,2021-09-21
LOAN002598,CUST002394,Vehicle,429835.88,24.72,12,2024-01-18
LOAN002599,CUST002295,Personal,88373.69,16.14,48,2025-06-29
LOAN002600,CUST001113,Home,1289109.48,18.53,180,2025-06-14
LOAN002601,CUST001356,Personal,113171.34,19.36,12,27/12/2023
LOAN002602,CUST000605,Vehicle,596200.19,22.95,240,23/05/2024
LOAN002603,CUST002238,Vehicle,259452.03,19.53,48,2024-09-07
LOAN002604,CUST000121,Vehicle,230428.33,17.56,12,06/03/2025
LOAN002605,CUST002241,Personal,145808.42,15.15,48,2024-05-06
LOAN002606,CUST001976,Vehicle,520170.55,10.63,36,2026-05-11
LOAN002607,CUST002298,Vehicle,434701.67,17.98,12,28/05/2025
LOAN002608,CUST001656,Home,1300472.51,20.65,240,2024-03-07
LOAN002609,CUST002781,Home,880503.31,20.49,240,30/06/2025
LOAN002610,CUST002617,Personal,134913.91,16.33,60,23/09/2025
LOAN002611,CUST000131,Vehicle,493227.99,19.06,60,2021-12-30
LOAN002612,CUST001033,Home,1968568.82,14.47,120,2026-02-07
LOAN002613,CUST001064,Home,653867.11,23.5,360,26/07/2024
LOAN002614,CUST001221,Home,623243.68,18.45,180,14/06/2026
LOAN002615,CUST000331,Home,1112030.53,23.32,360,2025-04-07
LOAN002616,CUST002001,Personal,14797.28,23.33,48,2025-05-04
LOAN002617,CUST001776,Vehicle,211390.83,8.94,24,08/09/2023
LOAN002618,CUST002002,Home,766797.47,19.58,120,2022-12-05
LOAN002619,CUST002228,Home,880807.45,11.81,120,2023-10-14
LOAN002620,CUST002150,Personal,99455.84,11.35,120,2025-11-24
LOAN002621,CUST001210,Home,1266858.49,8.71,360,14/03/2025
LOAN002622,CUST000100,Home,755246.59,21.47,360,2024-10-06
LOAN002623,CUST000870,Vehicle,286867.27,9.77,24,04/12/2021
LOAN002624,CUST000157,Home,728627.11,14.13,120,02/10/2024
LOAN002625,CUST002165,Personal,67358.5,16.75,48,2023-03-28
LOAN002626,CUST000660,Personal,42067.32,21.53,48,2024-02-29
LOAN002627,CUST002184,Vehicle,501174.74,20.03,240,2024-12-21
LOAN002628,CUST001112,Vehicle,259319.53,15.59,48,07/08/2025
LOAN002629,CUST001843,Vehicle,316362.27,17.81,36,2023-09-11
LOAN002630,CUST002594,Vehicle,532755.79,17.75,36,02/09/2021
LOAN002631,CUST002389,Home,1961180.44,20.74,120,2024-05-23
LOAN002632,CUST001648,Vehicle,226824.37,12.97,120,2021-08-06
LOAN002633,CUST001084,Personal,83016.8,22.76,24,2025-08-22
LOAN002634,CUST000133,Home,1225768.34,7.54,360,2021-08-28
LOAN002635,CUST001423,Home,1096639.91,11.02,360,03/09/2022
LOAN002636,CUST001399,Home,451912.39,8.9,180,01/09/2023
LOAN002637,CUST001430,Personal,123928.28,16.32,240,2022-11-03
LOAN002638,CUST002807,Home,597973.3,11.82,180,2022-08-30
LOAN002639,CUST002267,Vehicle,571916.9,23.74,36,2024-11-19
LOAN002640,CUST000324,Vehicle,303203.94,9.37,120,04/03/2023
LOAN002641,CUST001630,Vehicle,537465.81,24.58,12,26/10/2023
LOAN002642,CUST002116,Home,469870.19,9.34,360,2024-11-02
LOAN002643,CUST001506,Vehicle,548156.46,9.74,24,09/05/2025
LOAN002644,CUST000470,Personal,140156.06,8.76,48,23/05/2024
LOAN002645,CUST001123,Personal,140719.27,14.79,48,24/04/2023
LOAN002646,CUST001274,Personal,47169.6,14.94,60,23/11/2025
LOAN002647,CUST001301,Personal,97190.5,15.49,24,31/10/2025
LOAN002648,CUST001976,Vehicle,441262.93,21.62,120,2022-04-26
LOAN002649,CUST000140,Vehicle,281775.2,11.41,48,2025-05-15
LOAN002650,CUST000409,Vehicle,464591.44,12.11,12,2022-07-31
LOAN002651,CUST002647,Vehicle,112122.96,21.61,48,17/06/2022
LOAN002652,CUST002984,Vehicle,397158.92,19.11,48,2021-09-11
LOAN002653,CUST000619,Personal,37421.52,13.36,48,11/07/2024
LOAN002654,CUST002889,Personal,106792.65,13.5,60,2025-09-20
LOAN002655,CUST000515,Personal,121630.99,23.58,48,2025-05-26
LOAN002656,CUST002948,Home,1549687.55,19.6,240,22/03/2024
LOAN002657,CUST002359,Home,1708176.99,16.81,120,06/04/2026
LOAN002658,CUST002325,Personal,97641.14,11.06,36,2023-03-06
LOAN002659,CUST001815,Home,404102.45,18.21,360,2023-02-12
LOAN002660,CUST002883,Home,801148.79,14.88,120,12/09/2022
LOAN002661,CUST000085,Personal,18679.05,18.24,24,05/08/2022
LOAN002662,CUST002164,Home,1324599.32,11.61,360,21/01/2023
LOAN002663,CUST002391,Vehicle,573932.58,22.26,24,2023-08-27
LOAN002664,CUST001428,Home,1252256.28,12.11,240,2022-11-25
LOAN002665,CUST000767,Home,1110520.22,13.37,120,2026-03-04
LOAN002666,CUST001612,Personal,102208.58,24.6,48,2022-08-20
LOAN002667,CUST001071,Home,1655682.01,23.51,240,25/04/2023
LOAN002668,CUST001643,Home,609578.38,22.2,240,29/03/2022
LOAN002669,CUST000730,Vehicle,139708.45,8.66,60,27/12/2025
